Block Height,Block Timestamp,Block Value,Pool Hashrate (GH/s)
482611,1504083501,13.83729493,405537099.4653
482600,1504076953,14.50606569,406951963.23494
482566,1504058341,14.01164861,404093809.35288
482563,1504056545,15.46136753,401792537.39506
482556,1504052134,15.29044645,404422568.54065
482549,1504049785,15.55183882,418209215.42495
482532,1504043507,15.34259333,402132508.23481
482531,1504043360,15.63655336,402312252.16106
482511,1504029078,16.31301379,431671776.1392
482463,1504002855,17.30097263,439639039.97456
482450,1503993082,12.787349,413178790.81399
482449,1503993074,12.85510399,413453802.51388
482436,1503987503,16.16314436,441721321.03666
482433,1503984997,16.14637053,445817790.01829
482426,1503978175,15.95969449,439428443.72559
482406,1503965324,16.28081963,396467470.40377
482403,1503961857,16.67652265,401101141.02441
482380,1503946641,16.63725246,401825236.51094
482374,1503941672,16.74934934,402419817.46541
482348,1503924363,14.49124114,392573468.93847
482342,1503922096,16.99097329,399853164.79571
482331,1503911647,17.10024251,401945982.28063
482330,1503910058,13.39430202,402928536.58958
482285,1503883682,12.60770712,398056185.27787
482256,1503865441,14.42816668,399020299.04789
482241,1503857708,15.2787194,400079114.20492
482239,1503856421,17.20267493,401966690.70802
482212,1503842362,15.28441613,392675141.04585
482193,1503831588,12.78287485,386870841.37246
482178,1503825023,12.99297153,401950669.85498
482129,1503799783,17.52109784,404335824.14235
482123,1503792832,15.25922237,385395506.96298
482114,1503788107,15.76515761,390937362.74135
482094,1503771928,17.0779783,387915252.62952
482083,1503763517,17.39043856,389907793.60701
482079,1503760022,16.21540191,406692064.90136
482078,1503759680,16.32506711,408859969.66673
482027,1503715962,15.99056429,357183771.44592
482008,1503695574,17.71667337,387348671.91006
482007,1503695223,16.360831,387870268.68494
482003,1503692828,16.21362184,388857585.88594
481987,1503682217,17.23533395,385246295.66837
481983,1503677686,17.49155426,387505641.39994
481982,1503676639,17.91634938,387742205.07098
481968,1503664307,16.85497235,381499137.54721
481958,1503657111,17.54012917,385089513.64494
481945,1503643545,17.02054136,377409936.11812
481940,1503639903,16.82139982,391169073.43544
481900,1503603977,16.62440917,391269734.44117
481894,1503598708,16.83601575,396377030.06521
481860,1503576564,17.02120956,389450601.7736
481856,1503573352,17.4261233,396111658.91042
481834,1503550201,17.13477434,396850209.40119
481817,1503535138,15.64220167,390126034.06522
481801,1503528918,16.41295664,418958781.29034
481712,1503482470,16.70307481,358872709.42838
481702,1503475045,16.88004366,364829739.93965
481681,1503461424,15.31503915,370765507.96721
481658,1503449821,16.42062892,368224971.64797
481627,1503429094,17.03254594,349955307.15986
481623,1503423784,16.75158723,347145420.98733
481616,1503415606,16.41485837,345545792.07034
481605,1503400219,16.53739712,355414248.79132
481602,1503397355,15.856063,349177240.74501
481598,1503390479,15.91324036,358267783.40351
481585,1503377784,16.04432832,357577051.75375
481580,1503370689,14.58778035,359342652.18762
481564,1503358143,15.28318073,349072479.44475
481540,1503346553,16.01353712,350233553.62312
481528,1503336391,15.95420015,353154631.48286
481519,1503328253,15.97073768,361283428.49492
481486,1503301782,15.39633204,360869695.14667
481474,1503289530,15.48752039,362405856.74065
481448,1503270687,15.55055623,359836886.08202
481438,1503264949,14.98885406,364694195.62799
481435,1503264037,15.02950067,363306121.67193
481415,1503244809,13.01394349,355502912.68574
481413,1503243680,12.741661,357153783.20111
481383,1503225818,14.98712973,363460917.60822
481361,1503211845,13.18001267,366778644.50481
481359,1503210807,13.19503431,366680592.45275
481342,1503198581,13.27094313,375257379.2786
481336,1503195129,14.31481348,373454722.27689
481335,1503194276,12.87677566,372289324.16899
481331,1503192235,13.07058799,373839203.73219
481329,1503190951,13.29813753,372151239.44457
481321,1503188250,14.93239148,370578224.59892
481314,1503184381,12.91255304,366690693.14076
481307,1503180990,15.09653269,361717558.7899
481304,1503178480,15.95316473,360575559.06981
481301,1503173951,15.01263376,364064320.3648
481298,1503170138,13.80940155,364795001.59141
481278,1503162022,14.23285836,343762613.74357
481272,1503157482,13.70932142,357496232.44107
481251,1503147181,15.22035862,367421757.78623
481250,1503146171,12.90878,367004385.48061
481247,1503145096,14.67882368,367287901.29395
481220,1503127695,13.00754374,369054934.93334
481209,1503123936,13.66630307,372447641.64625
481203,1503121545,13.33014379,379809129.07291
481199,1503119840,14.24352839,381855973.78999
481189,1503114556,15.88598669,381286628.70739
481174,1503101330,12.92198653,377987591.01256
481172,1503101190,13.67469621,378782814.63743
481139,1503087729,15.10154626,386333846.2155
481137,1503086805,14.7291034,386562912.14048
481093,1503059395,16.04398579,387398865.97515
481073,1503042968,15.09240844,380589564.22455
481067,1503038156,14.17099175,377511026.20781
481062,1503036230,13.52782487,380199604.37734
481045,1503029448,13.3516638,388021877.59434
481007,1503009544,13.99597924,372839171.6436
481002,1503006970,14.31864681,368105187.50873
480992,1503002499,14.04861459,363327172.37796
480985,1503000304,13.41575112,365968072.51359
480983,1502999715,14.86828195,368001090.75258
480916,1502965531,15.71891015,356449292.35446
480910,1502962090,15.9736472,361260901.27186
480905,1502957473,14.43283597,362180754.72456
480896,1502952386,14.38261456,358707004.70892
480888,1502948757,14.03243572,360534883.62956
480883,1502945770,13.47948147,361113183.04374
480867,1502940021,14.05759366,358665202.45475
480835,1502926405,14.89063853,357661273.50512
480823,1502919159,15.39450863,356164514.37307
480818,1502916372,15.35867643,355906392.6785
480815,1502915203,15.71710619,357751874.41884
480806,1502909473,15.64089505,379502505.01384
480740,1502860692,14.53645759,343489184.65039
480721,1502848773,14.61429966,344542992.33836
480704,1502836428,15.09715983,357004710.97996
480700,1502834398,15.03673985,371839319.88494
480652,1502806428,15.43800999,346694047.80879
480635,1502798039,14.6890513,361365806.55744
480595,1502776104,14.69508245,362351041.47588
480552,1502751560,14.53932381,348263614.48626
480536,1502742579,14.58067629,346239651.61314
480525,1502736884,15.09687809,347340265.42313
480512,1502728969,15.43923114,343788288.92034
480489,1502708565,14.40543606,360007401.74785
480449,1502680636,12.83865749,347182809.70184
480446,1502679882,13.37310511,346960962.34039
480439,1502674791,14.08276432,346413618.77064
480434,1502671150,13.0494043,359749546.06252
480396,1502651366,13.60283531,346020179.40153
480392,1502650115,14.42493411,347587114.84786
480371,1502634258,13.52735976,344817056.01562
480369,1502632954,13.69218097,346065054.13167
480362,1502628961,13.15473403,366740950.66962
480321,1502606933,13.76697595,350759157.96457
480278,1502581776,14.07144425,348521231.18856
480255,1502569468,13.26583802,329536906.54884
480229,1502554796,14.67837422,330927624.23747
480222,1502550889,14.76677146,356751181.85545
480181,1502523310,14.6336277,327308716.72564
480157,1502503244,14.89651891,327461216.55541
480124,1502480896,14.62919903,317793052.03356
480114,1502474331,14.49401835,318951939.07859
480107,1502469354,13.86882655,334585141.38182
480056,1502445274,14.36386739,322942559.04566
480038,1502430034,14.2866007,339453640.28697
480000,1502407569,13.97458013,328245138.02254
479996,1502405259,14.47684556,332825101.05453
479946,1502371360,13.02537037,321856688.69816
479892,1502338059,13.49735125,310378702.28037
479866,1502319672,13.64391516,310887094.17596
479853,1502313107,13.79376738,307020692.93226
479830,1502295440,14.13092728,310071816.57652
479797,1502276187,13.85330916,303185663.34763
479796,1502275585,14.24079769,302374757.4959
479758,1502254493,13.71684643,308864808.10456
479737,1502241635,13.9573546,306938146.5614
479704,1502215571,13.53769054,301815426.94225
479696,1502209665,13.91185766,306435284.6124
479689,1502205186,13.52086992,304836619.52861
479682,1502201143,13.38642635,306063070.86494
479678,1502199220,12.92920385,304445981.61109
479610,1502172835,13.56009035,315723785.6975
479609,1502172239,13.44236745,311407285.3961
479562,1502145329,13.85062919,287939330.24009
479553,1502138810,13.45572616,293960838.44906
479538,1502129583,13.0531684,296923292.41463
479491,1502107934,12.89025677,278858313.69979
479481,1502103960,12.96982852,278800382.44892
479480,1502103848,12.5,278969581.15827
479461,1502090875,13.03201233,282404656.03668
479450,1502084865,12.98647126,280122077.70573
479445,1502082181,13.22800644,279234455.73916
479444,1502081166,13.21499758,277557421.42136
479430,1502075539,13.57468031,282243094.05426
479419,1502066877,13.16303053,283383918.97168
479375,1502046806,13.87435345,277555864.70998
479365,1502038574,13.88624678,297394424.06428
479307,1501999044,12.78122333,284841917.97455
479303,1501997069,12.77024089,287049319.3656
479267,1501973226,12.68634836,285716482.54504
479243,1501961432,12.67214602,287978449.52179
479219,1501948300,12.61737461,290444523.9302
479204,1501941380,12.90468546,281384838.01265
479200,1501939530,12.53780644,280968944.25114
479188,1501934600,13.5720721,281762194.40006
479167,1501925865,13.24910016,284183357.64863
479164,1501925140,12.66486707,287203701.16627
479128,1501905882,12.56656125,289980600.25221
479093,1501889236,13.55683547,281933220.6386
479065,1501875774,13.36687258,271394708.46894
479064,1501875363,12.66775399,272731773.42921
479050,1501870875,13.83744121,282085698.04383
479049,1501870023,13.57943586,283312110.33604
479001,1501847745,12.73970619,278664101.49324
478978,1501836220,12.81866597,267656977.18375
478975,1501835941,13.41948317,269561625.01352
478957,1501827510,13.68519408,292128652.42663
478925,1501809747,12.58679858,277244779.63278
478907,1501799919,13.37264161,278996867.42742
478844,1501756607,14.46450258,282727523.19757
478818,1501744340,13.68110477,287111919.75952
478806,1501738090,13.07034555,285163960.16426
478780,1501720262,14.05782283,284834160.46713
478747,1501698103,13.05862574,279986124.68315
478745,1501697912,13.75144391,280185926.26984
478741,1501695404,13.98653302,284735354.03933
478711,1501681080,12.85760975,284051888.77657
478703,1501678787,14.20445201,280371491.89175
478670,1501655029,12.75386297,290485873.67217
478643,1501641298,12.55685954,278781034.63573
478578,1501601598,12.73809719,278773830.15392
478517,1501566886,12.7716417,286244903.58415
478487,1501550028,13.49049736,276823226.76814
478486,1501549151,12.54221463,276463620.50786
478457,1501535824,14.98573301,277893146.57192
478452,1501529206,14.04408168,280104698.90537
478404,1501501528,13.4346265,284938010.59961
478366,1501476611,13.10966606,286186660.62933
478355,1501471199,13.06678206,281980935.94332
478349,1501468230,13.61415543,284187406.52838
478330,1501456971,14.0275367,284020955.33935
478324,1501453072,13.14376184,283504719.54613
478222,1501393327,12.59349933,276250645.17525
478153,1501355079,13.51907508,277231228.60842
478118,1501328513,12.83774146,280284552.8823
478109,1501326125,13.11312874,282313960.80565
478104,1501324228,13.40777652,289505829.58868
478091,1501315125,13.01735964,288071925.54851
478067,1501302658,13.12053606,277896208.61555
477997,1501265379,13.85591051,278227343.24189
477991,1501260918,14.16753061,281955020.54559
477981,1501255456,14.41243343,291452276.02786
477959,1501243470,13.27423659,283133638.44328
477931,1501232673,13.6313808,283684398.11152
477906,1501215617,12.62091888,272959071.38971
477903,1501215082,14.58925716,273650892.09068
477877,1501198346,12.79292256,269565466.21992
477860,1501190572,13.46414801,266502660.11057
477840,1501181483,14.29310838,258789944.90199
477823,1501170461,14.0228317,247241542.1544
477804,1501158340,13.3523832,262840606.18469
477780,1501146690,14.82874581,266626245.5367
477774,1501141577,13.60647141,272291495.08691
477737,1501120990,13.86107434,270922140.11316
477699,1501100148,14.39472169,265602214.76283
477694,1501098686,13.00941769,266670095.72199
477687,1501096782,13.68625702,269604543.62694
477680,1501090205,13.26797877,266708377.27009
477670,1501085581,14.554972,267308212.46405
477654,1501073767,13.65493967,265974914.53117
477641,1501064464,12.83172138,264720239.61812
477604,1501040129,13.42430461,266855824.37738
477541,1501008053,14.31989619,269775586.48611
477505,1500986609,14.39298515,275283642.28513
477360,1500905344,13.55438728,263690357.0466
477358,1500904133,13.00411728,263977970.1959
477357,1500903905,12.70571164,263985059.43684
477339,1500895404,12.6302616,262548699.38508
477304,1500876619,13.52089327,275569321.07607
477166,1500812885,12.95571775,275005177.43801
477098,1500776240,13.39435196,273441654.86565
477068,1500759621,12.99947133,271534540.73036
477047,1500750309,14.57274966,273099271.03459
477046,1500749094,13.28797569,271036509.9154
476985,1500716611,12.71759988,274030606.30181
476975,1500713695,14.41798144,274772585.77257
476971,1500711692,14.19749752,274374714.15984
476951,1500697673,13.69632112,273602771.63694
476942,1500693638,13.47847383,274360884.06318
476905,1500674337,14.64964096,272648689.43886
476886,1500659299,14.89377682,272467494.3242
476873,1500652404,13.86276391,288185085.47428
476806,1500615097,13.90213146,269018507.67921
476786,1500606351,14.27488054,271998324.87084
476713,1500563790,14.44113004,277704104.4754
476662,1500533427,13.4702209,289785774.22309
476581,1500495077,13.74901697,281106200.43726
476545,1500476829,12.82678528,282800974.54436
476508,1500458281,15.04679554,281582821.68466
476475,1500436364,13.29089138,281857778.69976
476445,1500418949,14.27845204,278584783.12035
476411,1500403383,14.56342101,303970327.04476
476403,1500398166,14.92997585,281244751.49696
476398,1500393548,13.6130197,282474276.84606
476294,1500339173,14.35486544,294001908.64072
476221,1500295780,13.40499819,282935449.61157
476181,1500272658,12.55985471,291808057.87357
476128,1500241792,13.59914783,281258954.63732
476100,1500228635,14.53267844,292221425.68521
476062,1500201061,13.21940285,282459015.69011
476059,1500199245,12.5932189,282941746.11949
476039,1500190821,12.99370405,282310177.96408
475995,1500168651,14.16649,279184190.9927
475984,1500164511,12.63770017,277822994.63457
475975,1500160070,12.87446753,277113652.63443
475957,1500148429,13.16578594,278190202.76426
475949,1500144974,13.11781421,279523469.30094
475943,1500141819,16.69810048,282046862.66329
475902,1500119517,19.8026966,279901201.38276
475900,1500116212,19.30734555,289617648.67688
475882,1500098326,18.83870594,280772835.7192
475873,1500092184,19.62511417,281555232.44771
